time,x1,x2,appliedInput,integratedCost
2.88,-0.0111660041682871,-0.0327032212589198,0.0678096449599056,1.46130290552336
2.9,-0.0118066191347281,-0.0313638727113219,0.0661304401928633,1.46141576573278
2.92,-0.012420780885929,-0.0300577958184174,0.0644824104069619,1.46152286119589
2.94,-0.0130091486475891,-0.0287843712192042,0.0628651420631766,1.46162449266251
2.96,-0.0135723693407643,-0.0275429878037546,0.0612782236091197,1.46172094645892
2.98,-0.0141110777464856,-0.0263330426725343,0.0597212455731969,1.46181249510396
3,-0.0146258966695442,-0.0251539410938786,0.058193800654739,1.46189939790212
3.02,-0.0151174371014089,-0.0240050964597052,0.0566954838102125,1.46198190151419
3.04,-0.0155862983822413,-0.0228859302395414,0.0552258923356063,1.4620602405064
3.06,-0.0160330683619741,-0.0217958719329411,0.0537846259450948,1.46213463787856
3.08,-0.0164583235604234,-0.0207343590203644,0.0523712868460708,1.46220530557201
3.1,-0.0168626293264032,-0.0197008369125927,0.0509854798106444,1.46227244495794
3.12,-0.0172465399958143,-0.0186947588987482,0.0496268122436988,1.46233624730688
3.14,-0.0176105990486802,-0.0177155860929857,0.0482948942475941,1.46239689423973
3.16,-0.017955339265104,-0.0167627873799231,0.0469893386836073,1.4624545581613
3.18,-0.0182812828801221,-0.0158358393588759,0.0457097612301961,1.46250940267657
3.2,-0.018588941737431,-0.014934226286956,0.0444557804381714,1.46256158299058
3.22,-0.018878817441965,-0.0140574400210985,0.0432270177828616,1.46261124629226
3.24,-0.0191514015113047,-0.0132049799590741,0.0420230977133516,1.46265853212298
3.26,-0.0194071755258957,-0.0123763529795451,0.0408436476988761,1.46270357273013
3.28,-0.0196466112780593,-0.0115710733812221,0.0396882982724455,1.46274649340638
3.3,-0.0198701709197784,-0.010788662821174,0.0385566830717829,1.4627874128151
3.32,-0.0200783071092404,-0.010028650252347,0.0374484388776456,1.46282644330245
3.34,-0.0202714631561246,-0.00929057186034138,0.0363632056496073,1.46286369119653
3.36,-0.0204500731656164,-0.00857397099949811,0.0353006265593709,1.46289925709413
3.38,-0.0206145621811382,-0.00787839812834328,0.0342603480216859,1.4629332361355
3.4,-0.0207653463257822,-0.00720341074443736,0.0332420197229368,1.46296571826757
